function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
FUN_08077350,08077350,x86,gcc,O3,1,1,0,0,104,169,67,43,43,0.25443786982248523,3.6153846153846154,1,81,376,1.3282645194647538,0.14407571223478116,1432.0,65,0.11261538461538462,0.14584615384615385,0.10953846153846154,0.009230769230769232,0.011692307692307693,0.0,23,0,100,237,252,259,0.10953846153846154,5.892547468579799,2.4202244889673348,0.17819148936170212,93,unknown,63,106,43,1.0355029585798816,unknown,1,unknown
FUN_08077a20,08077a20,x86,gcc,O3,1,1,0,0,1,2,3,1,1,0.5,15.0,0,3,15,1.881735102963541,0.08571428571428572,38.0,1,0.11428571428571428,0.08571428571428572,0.21428571428571427,0.0,0.0,0.0,0,0,16,6,6,18,0.21428571428571427,4.486370130156178,2.8034650742618803,0.2,8,unknown,0,2,1,0.0,unknown,1,unknown
FUN_08077a60,08077a60,x86,gcc,O3,1,1,0,0,97,159,64,40,40,0.25157232704402516,3.752577319587629,1,74,364,1.3032280667052252,0.15055655462249296,1450.0,62,0.10694183864915573,0.14946841776110067,0.10256410256410256,0.010631644777986242,0.013133208255159476,0.0,33,0,100,239,256,250,0.10256410256410256,5.940896973094496,2.4004438999660005,0.17582417582417584,96,unknown,60,99,40,1.069182389937107,unknown,1,unknown
FUN_08078050,08078050,x86,gcc,O3,1,1,0,0,37,60,25,20,19,0.3333333333333333,4.648648648648648,2,11,172,1.287263845430349,0.09616095726089344,588.0,23,0.10793237971391417,0.13003901170351106,0.11703511053315994,0.0,0.002600780234070221,0.0,0,0,84,100,100,133,0.11703511053315994,5.911447464566761,2.434267913613342,0.14534883720930233,62,unknown,20,40,20,1.4333333333333333,unknown,1,unknown
FUN_08078310,08078310,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,9.0,1,1,9,1.4614729530590234,0.125,20.0,0,0.21875,0.09375,0.25,0.03125,0.0,0.0,0,0,12,3,4,7,0.25,3.4654175544673067,2.3086959760363217,0.1111111111111111,3,unknown,0,0,0,0.0,unknown,1,unknown
FUN_08078340,08078340,x86,gcc,O3,1,1,0,0,11,14,5,3,3,0.21428571428571427,6.909090909090909,2,8,76,1.0116307982732242,0.15242992368761338,312.0,3,0.10451977401129943,0.14124293785310735,0.11016949152542373,0.014124293785310734,0.00847457627118644,0.002824858757062147,0,0,40,51,58,54,0.11016949152542373,5.793104037457505,2.4310939791354302,0.06578947368421052,49,unknown,5,9,3,1.8571428571428572,unknown,1,unknown
FUN_08078420,08078420,x86,gcc,O3,1,1,0,0,7,9,4,3,3,0.3333333333333333,5.571428571428571,2,9,39,1.494617423492582,0.15122967622967623,186.0,2,0.08139534883720931,0.1569767441860465,0.10465116279069768,0.005813953488372093,0.0,0.0,6,0,8,27,28,26,0.10465116279069768,5.399652361574295,2.457927666426911,0.10256410256410256,26,unknown,3,6,3,1.5555555555555556,unknown,1,unknown
FUN_080784a0,080784a0,x86,gcc,O3,1,1,0,0,10,15,7,4,4,0.26666666666666666,5.6,1,11,56,1.057826596101426,0.12505227880227882,238.0,5,0.07042253521126761,0.2007042253521127,0.09859154929577464,0.014084507042253521,0.0,0.007042253521126761,1,0,44,59,67,31,0.09859154929577464,5.715870737499452,2.471161582525192,0.125,35,unknown,5,10,4,3.6666666666666665,unknown,1,unknown
FUN_08078540,08078540,x86,gcc,O3,1,1,0,0,8,15,9,5,5,0.3333333333333333,7.25,1,9,58,1.5976345877923723,0.09964703052938347,168.0,7,0.09615384615384616,0.12307692307692308,0.12692307692307692,0.0,0.0,0.0,6,0,48,32,32,49,0.12692307692307692,5.880035315751993,2.5268027662479224,0.15517241379310345,35,unknown,5,10,5,2.0,unknown,1,unknown
FUN_080785f0,080785f0,x86,gcc,O3,1,1,0,0,6,10,6,2,2,0.2,5.833333333333333,1,9,35,1.657325441024522,0.07475490196078431,78.0,4,0.11851851851851852,0.1037037037037037,0.16296296296296298,0.0,0.0,0.0,0,0,12,14,14,29,0.16296296296296298,5.599971761094973,2.612893808086896,0.17142857142857143,22,unknown,3,7,2,1.4,unknown,1,unknown
FUN_08078650,08078650,x86,gcc,O3,1,1,0,0,9,18,11,6,6,0.3333333333333333,7.222222222222222,1,11,65,1.6002464521065531,0.1030806824924472,202.0,9,0.0958904109589041,0.1232876712328767,0.1404109589041096,0.0,0.0,0.0,6,0,12,36,36,55,0.1404109589041096,5.730192782805944,2.5983921372956784,0.16923076923076924,35,unknown,6,12,6,1.8888888888888888,unknown,1,unknown
FUN_08078740,08078740,x86,gcc,O3,1,1,0,0,18,27,11,8,8,0.2962962962962963,6.333333333333333,3,22,114,1.4848995332305703,0.07716571924456053,274.0,9,0.1282565130260521,0.09619238476953908,0.16432865731462926,0.0,0.0,0.0,7,0,44,48,48,98,0.16432865731462926,5.99412167923019,2.5454381122661243,0.09649122807017543,50,unknown,9,18,8,1.4814814814814814,unknown,1,unknown
FUN_080788a0,080788a0,x86,gcc,O3,1,1,0,0,3,3,2,0,0,0.0,5.333333333333333,1,3,16,1.4245837107209136,0.019047619047619046,14.0,0,0.26,0.04,0.24,0.0,0.0,0.0,0,0,12,2,2,14,0.24,4.2474300720202365,2.287748126526295,0.125,7,unknown,1,2,0,0.6666666666666666,unknown,1,unknown
FUN_080788e0,080788e0,x86,gcc,O3,1,1,0,0,3,4,3,2,2,0.5,5.666666666666667,1,5,17,1.455143250372804,0.140406162464986,60.0,1,0.1038961038961039,0.14285714285714285,0.11688311688311688,0.0,0.0,0.0,0,0,8,11,11,13,0.11688311688311688,4.533312255932956,2.5863926601000036,0.17647058823529413,16,unknown,1,3,2,1.25,unknown,1,unknown
FUN_08078920,08078920,x86,gcc,O3,1,1,0,0,9,17,10,5,5,0.29411764705882354,7.0,1,10,63,1.5053831087018394,0.11837756518607583,192.0,8,0.09824561403508772,0.12982456140350876,0.12280701754385964,0.0,0.0,0.0,6,0,16,37,37,52,0.12280701754385964,5.735749499288693,2.5243920880285136,0.15873015873015872,34,unknown,6,11,5,2.0588235294117645,unknown,1,unknown
FUN_080789d0,080789d0,x86,gcc,O3,1,1,0,0,17,25,10,3,3,0.12,5.823529411764706,3,18,99,1.3167499643983942,0.09810464530916178,286.0,8,0.12690355329949238,0.1065989847715736,0.1649746192893401,0.0,0.01015228426395939,0.0,0,0,4,42,42,80,0.1649746192893401,5.649195429879009,2.6263481870922005,0.10101010101010101,38,unknown,9,16,3,1.28,unknown,1,unknown
FUN_08078ae0,08078ae0,x86,gcc,O3,1,1,0,0,392,675,285,173,169,0.2562962962962963,5.3520408163265305,1,343,2098,1.6112495611438866,0.13988971053832958,7972.0,283,0.09676481983727238,0.16195273149941883,0.11681518791166215,0.0033901588531576906,0.0056179775280898875,0.0064897326617590085,54,0,268,1739,1908,1605,0.11681518791166215,6.061335983956059,2.522283223440533,0.13584366062917064,296,unknown,227,448,173,1.7703703703703704,unknown,1,unknown
FUN_0807aa90,0807aa90,x86,gcc,O3,1,1,0,0,18,29,13,7,7,0.2413793103448276,4.333333333333333,2,8,78,1.3847795755164634,0.1275508857200793,266.0,11,0.12034383954154727,0.12607449856733524,0.12607449856733524,0.0,0.0057306590257879654,0.0,0,0,8,44,44,65,0.12607449856733524,6.106558045506266,2.5373395942115224,0.16666666666666666,45,unknown,11,18,7,1.103448275862069,unknown,1,unknown
FUN_0807ab60,0807ab60,x86,gcc,O3,1,1,0,0,17,31,16,13,13,0.41935483870967744,7.235294117647059,1,22,123,1.6753966280546084,0.08943256289382545,338.0,14,0.12992125984251968,0.11220472440944881,0.16535433070866143,0.003937007874015748,0.0,0.0,0,0,177,57,59,101,0.16535433070866143,5.529435433046362,2.600491101557502,0.13008130081300814,53,unknown,8,23,13,1.3870967741935485,unknown,1,unknown
FUN_0807aff0,0807aff0,x86,gcc,O3,1,1,0,0,183,317,136,97,97,0.305993690851735,5.256830601092896,1,193,962,1.4427878787238957,0.12703073612767066,3204.0,134,0.09407744874715263,0.14054669703872438,0.11275626423690205,0.001366742596810934,0.0015945330296127562,0.002733485193621868,12,0,244,629,659,689,0.11275626423690205,6.139537267658888,2.4274684250935636,0.14137214137214138,192,unknown,97,220,97,1.4605678233438486,unknown,1,unknown
