architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,source_file
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,__start,400790,Non-Crypto,3,4,3,1,2,0.045454545,7.333333333,1,4,0,0,0,0,22,0,0.169444444,0,19,0.083333333,0.161111111,0.05,0,0,0.008333333,FALSE,FALSE,FALSE,FALSE,0,0,20,7,1,10,0.136363636,4.405559372,2.772185461,0.136363636,20,sha_crypto_dataset.csv
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,deregister_tm_clones,004007f0,Non-Crypto,4,5,3,0,0,0.142857143,3.5,2,5,0,0,0,0,14,0,0.375,0,18,0.133928571,0.25,0.035714286,0,0,0.125,FALSE,FALSE,FALSE,FALSE,0,0,16,6,4,4,0.037037037,3.839133533,3.273406021,0.214285714,11,sha_crypto_dataset.csv
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,register_tm_clones,400828,Non-Crypto,4,5,3,0,0,0.105263158,4.75,2,5,0,0,0,0,19,0,0.384615385,0,20,0.148351648,0.25,0.035714286,0,0,0.134615385,FALSE,FALSE,FALSE,FALSE,0,0,16,6,7,6,0.03125,4.207682118,3.574698735,0.157894737,16,sha_crypto_dataset.csv
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,__do_global_dtors_aux,400874,Non-Crypto,5,8,5,1,2,0.090909091,8.8,2,6,0,0,0,0,44,0,0.112518303,0,49,0.25238769,0.043650794,0.13574393,0,0,0.068867509,FALSE,FALSE,FALSE,FALSE,0,0,36,6,8,29,0.142857143,5.179511184,3.015410446,0.113636364,38,sha_crypto_dataset.csv
MIPS,SHA-224,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,sha224_transform,400930,SHA-224,10,14,6,3,2,0.029411765,17,2,8,0,0,0,0,170,0,0.26709371,0,157,0.281617827,0.187643878,0.121484229,0.021658615,0,0.057791217,FALSE,FALSE,FALSE,FALSE,0,0,328,57,39,89,0.155737705,5.854558008,2.933174961,0.035294118,67,sha_crypto_dataset.csv
MIPS,SHA-224,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,sha224_init,00400bd8,SHA-224,1,0,1,0,0,0,30,2,1,0,0,0,0,30,0,0.236111111,0,27,0.222222222,0.125,0.166666667,0,0,0.111111111,FALSE,FALSE,FALSE,FALSE,0,0,16,9,8,16,0.166666667,5.018698322,2.494567644,0.033333333,11,sha_crypto_dataset.csv
MIPS,SHA-224,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,sha224_update,00400c50,SHA-224,6,8,4,1,1,0.078947368,6.333333333,2,4,0,0,0,0,38,0,0.051408046,0,47,0.31967433,0.051408046,0.15651341,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,36,8,0,31,0.181034483,4.885137909,2.59633417,0.105263158,29,sha_crypto_dataset.csv
MIPS,SHA-224,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,sha224_final,00400ce8,SHA-224,6,11,7,1,2,0.046511628,14.33333333,2,8,0,0,0,0,86,0,0.159145741,0,98,0.223485929,0.136415997,0.143875946,0,0,0.022729743,FALSE,FALSE,FALSE,FALSE,0,0,40,30,9,50,0.154506438,5.160252152,2.977915177,0.081395349,62,sha_crypto_dataset.csv
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,__do_global_ctors_aux,4.00E+42,Non-Crypto,5,6,3,1,2,0.090909091,4.4,3,6,0,0,0,0,22,0,0.188586957,0,34,0.185144928,0.163586957,0.116086957,0,0,0.025,FALSE,FALSE,FALSE,FALSE,0,0,28,9,1,15,0.132352941,4.530290104,2.834936606,0.136363636,20,sha_crypto_dataset.csv
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha224_MIPS_mips-linux-gnu-gcc_Os.elf,_fini,00400f10,Non-Crypto,2,2,2,0,0,0,8.5,1,3,0,0,0,0,17,0,0.17032967,0,21,0.293956044,0.115384615,0.10989011,0,0,0.054945055,FALSE,FALSE,FALSE,FALSE,0,0,32,6,2,11,0.1,4.290169838,2.84509565,0.117647059,15,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,FUN_001005d0,001005d0,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,FUN_001005e0,1.01E+03,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,FUN_001005f0,001005f0,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,_start,100600,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.616874606,2.131407608,0.333333333,11,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,_PREINIT_0,100622,Non-Crypto,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,0.2,0,2,0.4,0,0,0,0,0.2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2,0,3.121928095,1.921928095,0.333333333,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,deregister_tm_clones,0010062e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0,0.085714286,0,10,0.171428571,0,0.035714286,0,0,0.085714286,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,6,0.052631579,4.215360357,2.720582776,0.3,8,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,register_tm_clones,100650,Non-Crypto,4,5,3,0,0,0.133333333,3.75,2,5,0,0,0,0,15,0,0.10515873,0,12,0.154761905,0,0.035714286,0,0,0.10515873,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,8,0.037037037,4.544325653,3.054289467,0.2,13,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,__do_global_dtors_aux,0010067c,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.068253968,0,18,0.276190476,0,0.163492063,0,0,0.068253968,FALSE,FALSE,FALSE,FALSE,0,0,16,0,3,14,0.166666667,5.055751254,2.771926182,0.25,18,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O0.elf,sha224_RISCV_clang_O0.elf,sha224_init,001006b8,SHA-224,1,0,1,0,0,0,46,2,1,0,0,0,0,46,0,0.060606061,0,36,0.272727273,0,0.189393939,0,0,0.060606061,FALSE,FALSE,FALSE,FALSE,0,0,24,0,8,36,0.189393939,5.209894168,2.47373945,0.02173913,17,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O0.elf,sha224_RISCV_clang_O0.elf,sha224_update,0010074a,SHA-224,9,11,4,1,1,0.057692308,5.777777778,2,4,0,0,0,0,52,0,0.006944444,0,44,0.201754334,0.003472222,0.150665222,0,0,0.003472222,FALSE,FALSE,FALSE,FALSE,0,0,48,2,1,39,0.218045113,5.312859459,2.65702792,0.076923077,44,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O0.elf,sha224_RISCV_clang_O0.elf,sha224_transform,001007f0,SHA-224,16,18,4,3,1,0.011811024,15.875,2,7,0,0,0,0,254,0,0.032830026,0,206,0.173168958,0.00932377,0.126490358,0.004934211,0,0.018572045,FALSE,FALSE,FALSE,FALSE,0,0,352,30,44,171,0.182361734,6.224411788,2.909761235,0.015748031,93,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O0.elf,sha224_RISCV_clang_O0.elf,sha224_final,00100b08,SHA-224,18,23,7,3,1,0.029126214,11.44444444,2,12,0,0,0,0,206,0,0.013662337,0,160,0.176122511,0.003392856,0.13261345,0,0,0.010269481,FALSE,FALSE,FALSE,FALSE,0,0,36,11,34,143,0.180272109,5.813399736,2.888832628,0.033980583,77,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O0.elf,sha224_RISCV_clang_O0.elf,main,00100da6,Non-Crypto,6,15,11,1,1,0.043478261,11.5,1,8,0,0,0,0,69,0,0.066381988,0,70,0.221690246,0.023450081,0.095511272,0,0,0.042931907,FALSE,FALSE,FALSE,FALSE,0,0,208,18,15,59,0.108247423,5.368228304,2.827273209,0.15942029,39,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,FUN_00100640,100640,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,3.022055209,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,FUN_00100650,100650,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,FUN_00100660,100660,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,3.022055209,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,FUN_00100670,100670,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,FUN_00100680,100680,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,3.022055209,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,_start,100690,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.675698135,2.131407608,0.333333333,11,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,_PREINIT_0,001006b2,Non-Crypto,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,0.2,0,2,0.4,0,0,0,0,0.2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2,0,3.121928095,1.921928095,0.333333333,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,deregister_tm_clones,001006be,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0,0.085714286,0,10,0.171428571,0,0.035714286,0,0,0.085714286,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,6,0.052631579,4.053308151,2.720582776,0.3,8,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,register_tm_clones,1.01E+03,Non-Crypto,4,5,3,0,0,0.133333333,3.75,2,5,0,0,0,0,15,0,0.10515873,0,12,0.154761905,0,0.035714286,0,0,0.10515873,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,8,0.037037037,4.561482187,3.054289467,0.2,13,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,__do_global_dtors_aux,0010070c,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.068253968,0,18,0.276190476,0,0.163492063,0,0,0.068253968,FALSE,FALSE,FALSE,FALSE,0,0,16,0,3,14,0.166666667,5.090234012,2.771926182,0.25,18,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O1.elf,sha224_RISCV_clang_O1.elf,sha224_init,100748,SHA-224,1,0,1,0,0,0,19,2,1,0,0,0,0,19,0,0.085106383,0,18,0.382978723,0,0.212765957,0,0,0.085106383,FALSE,FALSE,FALSE,FALSE,0,0,0,0,4,18,0.212765957,4.728502116,2.153069832,0.052631579,9,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O1.elf,sha224_RISCV_clang_O1.elf,sha224_update,100782,SHA-224,6,9,5,1,1,0.102564103,6.5,2,5,0,0,0,0,39,0,0.015151515,0,34,0.255863902,0.007575758,0.146216551,0,0,0.007575758,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,27,0.1875,5.623946959,2.778552151,0.128205128,30,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O1.elf,sha224_RISCV_clang_O1.elf,sha224_transform,001007ea,SHA-224,7,9,4,3,2,0.018181818,23.57142857,2,7,0,0,0,0,165,0,0.108376833,0,117,0.227851275,0.035691257,0.13220202,0.017538365,0,0.05514721,FALSE,FALSE,FALSE,FALSE,0,0,344,28,36,84,0.134408602,6.690670074,2.862981245,0.024242424,79,sha_crypto_dataset.csv
RISCV,SHA-224,clang,O1.elf,sha224_RISCV_clang_O1.elf,sha224_final,001009ba,SHA-224,9,16,9,1,2,0.074074074,12,2,11,0,0,0,0,108,0,0.095157849,0,82,0.190265526,0.023639426,0.105195398,0,0,0.071518423,FALSE,FALSE,FALSE,FALSE,0,0,0,15,28,63,0.140350877,5.765234515,2.88458077,0.083333333,58,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O1.elf,sha224_RISCV_clang_O1.elf,main,00100b0a,Non-Crypto,7,16,11,2,2,0.064516129,13.28571429,1,10,0,0,0,0,93,0,0.078748652,0,87,0.28910868,0.030190953,0.103054982,0,0,0.048557699,FALSE,FALSE,FALSE,FALSE,0,0,76,14,16,74,0.129707113,5.767785608,2.704689399,0.11827957,52,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,FUN_00100640,100640,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,FUN_00100650,100650,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,FUN_00100660,100660,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,FUN_00100670,100670,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,FUN_00100680,100680,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,sha_crypto_dataset.csv
RISCV,Non-Crypto,clang,O2.elf,sha224_RISCV_clang_O2.elf,_start,100690,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.616874606,2.131407608,0.333333333,11,sha_crypto_dataset.csv
