architecture,algorithm,compiler,optimization,filename,function_name,function_address,detail_label,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_init_djb,000196d8,AEAD,XOR,5,6,3,0,0,0,3.8,2,5,19,0.850910788,0.017391304,1,100,0,0.099099099,0.018018018,0.072072072,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,16,0.072072072,4.473831427,1.879754017,0.157894737,12
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_init_ietf,19714,AEAD,XOR,5,6,3,0,0,0,3.8,2,5,19,0.871679163,0.02,1,84,0,0.12037037,0.018518519,0.083333333,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,17,0.083333333,4.657538704,2.038567007,0.157894737,13
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_write,19750,AEAD,XOR,3,6,5,3,3,0.5,18.66666667,1,5,56,1.169239302,0.029365079,1,104,0,0.219730942,0.022421525,0.215246637,0,0,0,1,5,3,0,0,0,0,0,0,0,132,5,0,61,0.215246637,5.886253437,2.505044801,0.089285714,42
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_read,197,AEAD,XOR,7,13,8,5,5,0.384615385,10.14285714,1,10,71,0.842524122,0.016259274,1,148,0.307692308,0.189285714,0.025,0.182142857,0,0,0,3,10,5,0.307692308,0,0,0,0,0,0,148,7,0,67,0.182142857,5.936916935,2.435810357,0.112676056,53
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_lock,19898,AEAD,XOR,3,5,4,2,2,0.4,11.66666667,2,5,35,1.212682563,0.044612795,1,58,0,0.190082645,0.033057851,0.181818182,0,0,0,1,4,2,0,0,0,0,0,0,0,96,4,0,29,0.181818182,5.478103286,2.32213624,0.114285714,30
arm32,monocypher.o,gcc,O2,monocypher_arm32_O2.o_features.json,crypto_aead_unlock,000198ec,AEAD,XOR,3,5,4,2,2,0.4,11.66666667,2,5,35,1.202169619,0.044612795,1,58,0,0.190082645,0.033057851,0.181818182,0,0,0,1,4,2,0,0,0,0,0,0,0,96,4,0,29,0.181818182,5.581139262,2.32213624,0.114285714,30
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,x16,10000,Non-Crypto,Non-Crypto,1,0,1,0,0,0,16,1,1,16,1.152090653,0.193548387,1,34,0,0.14516129,0.129032258,0.161290323,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0.161290323,4.587581189,2.155427666,0.0625,14
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,chacha20_rounds,10030,ChaCha20,XOR,3,3,2,0,0,0,63,1,3,189,1.338638983,0.102174976,1,378,21.33333333,0.160523187,0.078478002,0.130796671,0.038049941,0,0.114149822,1,2,0,21.33333333,0,0,0,0,0,0,76,162,128,179,0.130796671,6.124460549,2.646620946,0.010582011,80
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,blake2b_compress,10248,Blake2b,SHA,3,3,2,0,0,0,1727.333333,1,3,5182,1.055336836,0.052474509,1,26102,0,0.113470489,0.070753808,0.049987606,0.022198353,0,0.063951087,1,2,0,0,0,0,0,0,0,0,360,4891,3127,5285,0.049987606,6.509269617,2.350630697,0.000385951,217
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,g_rounds,00013ec4,Non-Crypto,Non-Crypto,5,6,3,0,0,0,232.2,1,5,1161,1.17050727,0.06191982,1,5344,69.33333333,0.124426028,0.046813753,0.045693807,0.014335312,0.007167656,0.04311793,2,4,0,69.33333333,0,0,0,0,0,0,184,803,513,1442,0.045693807,6.416784813,2.315687787,0.002583979,169
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_frombytes_mask,00014cf0,Curve25519,ECC,1,0,1,0,0,0,179,1,1,179,1.059005479,0.142459655,1,1312,0,0.08458542,0.056761269,0.033388982,0,0,0.085698386,0,0,0,0,0,0,1,0,0,0,52,256,140,251,0.033388982,6.266691377,2.258928129,0.005586592,113
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_tobytes,00014f38,Curve25519,ECC,3,3,2,0,0,0,31.33333333,1,3,94,1.076363279,0.095937293,1,624,0,0.101449275,0.08115942,0.079710145,0,0.002898551,0.124637681,1,2,0,0,0,0,1,0,0,0,80,142,61,134,0.079710145,5.94848182,2.712834985,0.021276596,61
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_mul_small,15058,Curve25519,ECC,1,0,1,0,0,0,132,1,1,132,1.06165894,0.15085885,1,964,0,0.085884989,0.058252427,0.032860344,0,0.00746826,0.092606423,0,0,0,0,0,0,1,0,0,0,52,202,109,205,0.032860344,6.299859634,2.357798052,0.007575758,80
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_mul,15208,Curve25519,ECC,1,0,1,0,0,0,453,1,1,453,1.359150259,0.134771843,1,1334,0,0.1531659,0.058365759,0.087725504,0,0.038556774,0.076406084,0,0,0,0,0,0,1,0,0,0,188,381,205,627,0.087725504,6.53308336,2.580752136,0.002207506,107
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_sq,0001572c,Curve25519,ECC,1,0,1,0,0,0,306,1,1,306,1.211159801,0.137022398,1,1440,0,0.126921388,0.055775143,0.065436978,0,0.026350461,0.081247255,0,0,0,0,0,0,1,0,0,0,128,312,174,441,0.065436978,6.43806736,2.518465885,0.003267974,123
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,mod_l,00015ad8,Non-Crypto,Non-Crypto,15,25,12,2,2,0.08,31.2,1,8,468,1.063727774,0.033961862,1,1096,0.68,0.181047198,0.016961652,0.073746313,0,0.008849558,0.011430678,9,16,2,0.68,0,0,1,0,0,0,260,77,31,543,0.073746313,6.547559768,2.210714442,0.025641026,151
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_cache,00015fd0,EdDSA,ECC,4,5,3,2,2,0.4,33.25,0,5,133,1.397249567,0,1,78,0,0.344023324,0,0.297376093,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,130,0.297376093,5.483551519,2.270266267,0.022556391,24
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_add,000160fc,EdDSA,ECC,1,8,9,8,8,1,283,0,2,283,1.435047366,0.037735849,1,602,0,0.224528302,0.018867925,0.194339623,0,0,0.018867925,0,8,8,0,0,0,0,0,0,0,136,40,20,289,0.194339623,6.663432371,2.36878538,0.03180212,87
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_madd,000163c0,EdDSA,ECC,1,7,8,7,7,1,305,0,2,305,1.449975241,0.036548223,1,512,0,0.250761421,0.016243655,0.223350254,0,0,0.020304569,0,7,7,0,0,0,0,0,0,0,4,36,20,298,0.223350254,5.901947231,2.312579479,0.026229508,41
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_double,000166b8,EdDSA,ECC,1,9,10,9,9,1,238,0,4,238,1.509140603,0.009937888,1,284,0,0.236024845,0.009937888,0.209937888,0,0,0,0,9,9,0,0,0,0,0,0,0,104,8,0,231,0.209937888,6.555264845,2.291688385,0.042016807,75
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,slide_step,16918,Non-Crypto,Non-Crypto,20,30,12,5,5,0.166666667,5.85,1,20,117,0.664485587,0.080001887,1,748,0.566666667,0.046052632,0.068421053,0.035526316,0,0,0.060526316,11,19,5,0.566666667,0,0,0,0,0,0,0,98,20,80,0.035526316,6.122291819,1.958650509,0.102564103,87
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,lookup_add,00016a68,Non-Crypto,Non-Crypto,9,12,5,3,3,0.25,67.22222222,0,10,605,1.03617846,0.133748254,1,1332,7.666666667,0.145111793,0.103901797,0.15519509,0.067075844,0,0.011398509,3,9,3,7.666666667,0,0,0,0,0,0,164,263,162,403,0.15519509,6.104205673,2.240302264,0.008264463,121
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,select_lop,000170b8,Non-Crypto,Non-Crypto,8,12,6,2,2,0.166666667,30,1,9,240,1.006035176,0.130312486,1,640,1.666666667,0.115537849,0.111553785,0.111553785,0.059760956,0,0.007968127,4,8,2,1.666666667,0,0,0,0,0,0,64,120,64,144,0.111553785,5.431077462,2.047833806,0.025,66
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,poly_blocks,000172d0,Poly1305,XOR,1,0,1,0,0,0,176,1,1,176,1.104214986,0.021967526,1,388,0,0.197707736,0.010506208,0.080229226,0,0.035339064,0.011461318,0,0,0,0,0,0,0,0,0,0,88,23,12,261,0.080229226,5.991876859,2.351600609,0.005681818,76
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_chacha20_djb,000174dc,ChaCha20,XOR,5,7,4,1,1,0.142857143,22.4,1,6,112,1.028627673,0.023844538,1,98,0,0.317507418,0.03264095,0.278931751,0,0,0.011869436,2,5,1,0,0,0,0,0,0,0,196,15,4,120,0.278931751,6.36144882,2.556620264,0.035714286,54
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_poly1305_update,17604,Poly1305,XOR,38,69,33,2,2,0.028985507,12.23684211,1,39,465,1.034172693,0.016613237,1,904,0.231884058,0.193714822,0.009380863,0.11163227,0,0.019230769,0.008442777,31,38,2,0.231884058,0,0,0,0,0,0,180,38,18,509,0.11163227,6.522783199,2.387590587,0.070967742,154
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,fe_isequal,00017ac8,Curve25519,ECC,5,10,7,4,4,0.4,7.4,1,7,37,0.92601007,0.042222222,1,106,0,0.081632653,0.068027211,0.081632653,0,0,0.013605442,2,8,4,0,0,0,0,0,0,0,88,12,2,21,0.081632653,5.198479452,2.006797143,0.189189189,24
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,invsqrt,00017b24,Non-Crypto,Non-Crypto,21,70,51,38,38,0.542857143,13.33333333,1,25,280,1.225877653,0.064414287,1,746,0.1,0.077777778,0.101111111,0.076666667,0.022222222,0,0.008888889,10,60,38,0.1,0,0,0,0,0,0,164,99,28,92,0.076666667,5.99533361,2.043227713,0.182142857,70
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,scalarmult,170000,ECC,ECC,19,47,30,17,17,0.361702128,37.31578947,1,26,709,0.867882281,0.025821813,1,1314,2.042553191,0.180169753,0.06558642,0.16242284,0.038966049,0,0.001929012,9,38,17,2.042553191,0,0,0,0,0,0,536,175,102,531,0.16242284,6.775525579,2.209316749,0.042313117,180
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_frombytes_neg_vartime,18570,EdDSA,ECC,8,19,13,9,9,0.473684211,19.25,1,14,154,1.118736975,0.050464034,1,342,0.368421053,0.183391003,0.022491349,0.164359862,0,0,0.003460208,3,16,9,0.368421053,0,0,0,0,0,0,76,15,2,141,0.164359862,6.13365337,2.227769757,0.084415584,65
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,redc,0001871c,Non-Crypto,Non-Crypto,17,28,13,1,1,0.035714286,23.05882353,1,10,392,1.06238118,0.049933468,1,1038,0.428571429,0.167874857,0.021365891,0.053796261,0,0.004959939,0.012972148,10,18,1,0.428571429,0,0,1,0,0,0,180,90,34,476,0.053796261,6.529577024,2.158214444,0.033163265,136
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b_update,00018b94,Blake2b,SHA,59,108,51,6,6,0.055555556,6.915254237,2,60,408,1.035286899,0.047225904,1,1386,0.805555556,0.106402579,0.048364809,0.112851221,0,0,0.039152464,48,60,6,0.805555556,0,0,0,0,0,0,36,190,85,379,0.112851221,6.40457886,2.269977782,0.125,142
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_tobytes,0001905c,EdDSA,ECC,11,23,14,8,8,0.347826087,6.181818182,1,15,68,0.834838859,0.043995456,1,190,0,0.092,0.052,0.08,0.004,0,0.008,5,18,8,0,0,0,0,0,0,0,176,15,3,37,0.08,5.407410317,2.095853966,0.205882353,27
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,scalarmult,19110,ECC,ECC,19,47,30,17,17,0.361702128,37.36842105,1,26,710,0.864341977,0.02583037,1,1312,2.042553191,0.179853338,0.065611733,0.162485527,0.038981088,0,0.001929757,9,38,17,2.042553191,0,0,0,0,0,0,536,175,102,530,0.162485527,6.765397201,2.204515617,0.042253521,182
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_verify16,19880,Utility,Non-Crypto,1,0,1,0,0,0,20,2,1,20,1.064978695,0.173913043,1,72,0,0.097826087,0.108695652,0.108695652,0.043478261,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,12,6,12,0.108695652,4.809599512,2.025757137,0.05,16
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_verify32,000198b8,Utility,Non-Crypto,1,0,1,0,0,0,37,2,1,37,1.093039535,0.172839506,1,104,0,0.111111111,0.111111111,0.12345679,0.049382716,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,20,10,22,0.12345679,4.93176696,1.989047673,0.027027027,25
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_verify64,19928,Utility,Non-Crypto,1,3,4,3,3,1,41,1,2,41,1.280130186,0.11682243,1,136,0,0.107476636,0.088785047,0.130841121,0.018691589,0,0.009345794,0,3,3,0,0,0,0,0,0,0,0,21,6,36,0.130841121,5.656640587,2.401338157,0.097560976,32
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_wipe,000199a0,Utility,Non-Crypto,4,5,3,0,0,0,1.75,2,4,7,0.566542709,0.083333333,1,26,0,0.068965517,0.068965517,0.034482759,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0.034482759,3.75,1.670444378,0.428571429,6
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_chacha20_h,000199b0,ChaCha20,XOR,3,4,3,1,1,0.25,20.33333333,1,4,61,1.282837886,0.063786008,1,66,0,0.271794872,0.056410256,0.271794872,0,0,0.020512821,1,3,1,0,0,0,0,0,0,0,80,15,4,59,0.271794872,5.877248743,2.572980782,0.049180328,40
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_chacha20_djb,00019a50,ChaCha20,XOR,43,75,34,13,13,0.173333333,13.95348837,1,38,600,0.957610799,0.057123973,1,1842,0.52,0.12151994,0.041008277,0.130173062,0.013167795,0,0.042889391,30,45,13,0.52,0,0,0,0,0,0,296,223,149,517,0.130173062,6.553694505,2.392973248,0.056666667,178
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_chacha20_ietf,0001a098,ChaCha20,XOR,1,1,2,1,1,1,10,1,2,10,1.55919429,0.06122449,1,16,0,0.224489796,0.06122449,0.285714286,0,0,0,0,1,1,0,0,0,0,0,0,0,40,3,0,16,0.285714286,4.469670487,2.670437883,0.2,9
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_chacha20_x,0001a0b4,ChaCha20,XOR,3,5,4,2,2,0.4,9.333333333,2,5,28,1.218930535,0.040885041,1,52,0,0.16,0.04,0.17,0,0,0,1,4,2,0,0,0,0,0,0,0,88,4,0,25,0.17,5.214229477,2.452487689,0.142857143,22
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_poly1305_init,0001a0fc,Poly1305,XOR,1,0,1,0,0,0,33,1,1,33,1.511736724,0.092592593,1,38,0,0.268518519,0.074074074,0.296296296,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,10,2,32,0.296296296,5.204834018,2.476690831,0.03030303,16
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_poly1305_final,0001a158,Poly1305,XOR,8,12,6,1,1,0.083333333,12.5,1,9,100,0.833650989,0.030735105,1,520,0,0.124050633,0.024050633,0.051898734,0,0,0.037974684,4,8,1,0,0,0,0,0,0,0,0,49,30,121,0.051898734,5.830729769,2.099659913,0.06,58
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,lock_auth,0001a254,Non-Crypto,Non-Crypto,7,17,12,7,7,0.411764706,6.857142857,0,10,48,1.222318325,0.055067633,1,118,0.294117647,0.12,0.062857143,0.102857143,0,0,0,4,13,7,0.294117647,0,0,0,0,0,0,120,11,0,31,0.102857143,5.442404305,2.318145386,0.25,28
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_poly1305,0001a2d4,Poly1305,XOR,3,6,5,3,3,0.5,6,1,6,18,1.665313815,0.097001764,1,32,0.166666667,0.098360656,0.081967213,0.163934426,0,0,0,1,5,3,0.166666667,0,0,0,0,0,0,96,5,0,12,0.163934426,4.154837222,2.54335939,0.277777778,10
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b_keyed_init,0001a300,Blake2b,SHA,5,10,7,0,0,0,12.2,2,7,61,1.482113739,0.075769659,1,118,0.9,0.156378601,0.057613169,0.160493827,0.008230453,0,0.024691358,2,8,0,0.9,0,0,0,0,0,0,168,20,8,55,0.160493827,6.091148761,2.713090354,0.114754098,48
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b_init,0001a3c4,Blake2b,SHA,3,4,3,0,0,0,12.66666667,1,4,38,1.375635395,0.055627706,1,60,0,0.17791411,0.036809816,0.17791411,0.006134969,0,0.024539877,1,3,0,0,0,0,0,0,0,0,0,10,5,39,0.17791411,5.715769799,2.655392994,0.078947368,33
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b_final,0001a454,Blake2b,SHA,16,27,13,3,3,0.111111111,9.625,1,17,154,0.832470791,0.18682406,1,1060,4.481481481,0.041441441,0.124324324,0.040540541,0,0,0.141441441,11,16,3,4.481481481,0,0,0,0,0,0,0,295,157,128,0.040540541,5.751307648,2.30205403,0.084415584,63
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b_keyed,0001a618,Blake2b,SHA,5,12,9,2,2,0.166666667,12.8,1,9,64,1.592036006,0.071965812,1,110,0.75,0.235714286,0.057142857,0.232142857,0.007142857,0,0.017857143,2,10,2,0.75,0,0,0,0,0,0,400,21,7,78,0.232142857,6.061594497,2.67512167,0.140625,47
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_blake2b,0001a6e4,Blake2b,SHA,3,6,5,2,2,0.333333333,15,1,6,45,1.645428272,0.0914327,1,62,1.166666667,0.25462963,0.050925926,0.263888889,0.00462963,0,0.013888889,1,5,2,1.166666667,0,0,0,0,0,0,256,14,4,66,0.263888889,5.762872438,2.634383711,0.111111111,37
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_argon2,0001a77c,KDF,SHA,96,185,91,52,44,0.281081081,10.71875,2,54,1029,1.059789261,0.048878331,1,2298,0.416216216,0.186105477,0.03321501,0.161257606,0.004563895,0.002281947,0.020537525,46,139,52,0.416216216,0,0,0,0,0,0,2848,212,99,847,0.161257606,6.893440964,2.423159065,0.088435374,364
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_trim_scalar,0001b3f8,EdDSA,ECC,6,7,3,1,1,0.142857143,6,2,6,36,0.792820551,0.023148148,1,106,0,0.165517241,0.034482759,0.151724138,0,0,0,2,5,1,0,0,0,0,0,0,0,0,5,0,29,0.151724138,5.002752201,2.177949874,0.083333333,22
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519,0001b44c,Curve25519,ECC,3,4,3,1,1,0.25,12.33333333,2,4,37,1.198804175,0.054738562,1,58,0,0.195488722,0.045112782,0.203007519,0,0,0,1,3,1,0,0,0,0,0,0,0,48,6,0,31,0.203007519,5.200755576,2.211975892,0.081081081,33
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519_public_key,0001b4b4,Curve25519,ECC,3,4,3,1,1,0.25,12.66666667,2,4,38,1.230260115,0.062909567,1,64,0,0.202898551,0.043478261,0.18115942,0,0,0.007246377,1,3,1,0,0,0,0,0,0,0,40,7,1,32,0.18115942,5.19942241,2.288094082,0.078947368,32
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_reduce,0001b528,EdDSA,ECC,5,7,4,1,1,0.142857143,5.6,2,6,28,1.166903598,0.033333333,1,48,0,0.14159292,0.026548673,0.168141593,0,0,0,2,5,1,0,0,0,0,0,0,0,88,3,0,26,0.168141593,5.106092008,2.400332788,0.142857143,23
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_mul_add,0001b574,EdDSA,ECC,9,14,7,1,1,0.071428571,16.88888889,1,11,152,0.978869865,0.019219372,1,202,0.571428571,0.237237237,0.018018018,0.187687688,0,0.012012012,0.012012012,4,10,1,0.571428571,0,0,0,0,0,0,220,20,8,181,0.187687688,6.206457685,2.456563858,0.046052632,72
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,ge_scalarmult_base,0001b720,EdDSA,ECC,13,31,20,6,6,0.193548387,9.538461538,1,17,124,0.691347387,0.012678414,1,388,0.096774194,0.120724346,0.030181087,0.094567404,0,0,0.010060362,6,25,6,0.096774194,0,0,0,0,0,0,456,20,5,77,0.094567404,6.03149853,2.094083324,0.161290323,52
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_check_equation,0001b864,EdDSA,ECC,29,68,41,31,28,0.455882353,17.10344828,1,28,496,0.861614741,0.040910559,1,1354,0.5,0.176853707,0.029058116,0.133266533,0,0.002004008,0.021543086,15,53,31,0.5,0,0,1,0,0,0,1232,101,27,416,0.133266533,6.747476741,2.41543679,0.08266129,175
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_scalarbase,0001bdb8,EdDSA,ECC,3,5,4,2,2,0.4,5.666666667,2,5,17,1.286732486,0.061868687,1,40,0,0.09375,0.0625,0.109375,0,0,0,1,4,2,0,0,0,0,0,0,0,176,4,0,11,0.109375,4.63418372,2.167257055,0.235294118,13
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_key_pair,0001bde0,EdDSA,ECC,12,21,11,5,5,0.238095238,9.916666667,2,17,119,0.829717486,0.011608016,1,212,0,0.237903226,0.026209677,0.217741935,0,0,0.002016129,5,16,5,0,0,0,0,0,0,0,304,14,1,133,0.217741935,6.243014327,2.389811327,0.092436975,73
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_sign,0001bf44,EdDSA,ECC,15,38,25,14,14,0.368421053,13.26666667,2,22,199,1.12258525,0.032945301,1,368,0.447368421,0.259409969,0.028484232,0.240081384,0,0.002034588,0.00508647,7,31,14,0.447368421,0,0,0,0,0,0,580,33,5,276,0.240081384,6.060942733,2.393733534,0.125628141,91
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_check,0001c1c8,EdDSA,ECC,5,13,10,6,6,0.461538462,14.8,1,10,74,1.409909497,0.05481341,1,116,0.461538462,0.257790368,0.033994334,0.243626062,0,0,0.002832861,2,11,6,0.461538462,0,0,0,0,0,0,408,13,1,102,0.243626062,5.539308448,2.415806618,0.135135135,41
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_eddsa_to_x25519,0001c2bc,EdDSA,ECC,7,16,11,7,7,0.4375,11.85714286,2,12,83,0.897800989,0.030433284,1,248,0,0.135220126,0.028301887,0.135220126,0,0,0,3,13,7,0,0,0,0,0,0,0,144,9,0,62,0.135220126,5.716490561,2.024302036,0.13253012,42
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519_to_eddsa,0001c384,Curve25519,ECC,7,16,11,7,7,0.4375,8.857142857,2,12,62,0.912387624,0.032767233,1,164,0,0.153153153,0.040540541,0.153153153,0,0,0,3,13,7,0,0,0,0,0,0,0,144,9,0,44,0.153153153,5.447364187,2.221826628,0.177419355,34
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519_dirty_small,0001c424,Curve25519,ECC,3,4,3,1,1,0.25,28,2,4,84,1.166671693,0.046033367,1,194,0,0.186721992,0.033195021,0.10373444,0,0.008298755,0.014522822,1,3,1,0,0,0,0,0,0,0,56,23,7,104,0.10373444,6.213200308,2.429836474,0.035714286,63
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519_dirty_fast,0001c520,Curve25519,ECC,13,30,19,12,12,0.4,20.38461538,1,20,265,0.701188265,0.013995808,1,422,0,0.209903122,0.018299247,0.17868676,0,0,0.002152853,6,24,12,0,0,0,0,0,0,0,512,19,2,232,0.17868676,6.573269981,2.320397304,0.071698113,97
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_elligator_map,0001c7e0,Elligator,ECC,11,30,21,15,15,0.5,20.72727273,2,16,228,0.584035174,0.013450835,1,766,0,0.140814081,0.04290429,0.135313531,0.00220022,0,0.02310231,5,25,15,0,0,0,0,0,0,0,240,60,23,175,0.135313531,5.99869793,2.217185356,0.092105263,70
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_elligator_rev,0001ca08,Elligator,ECC,11,23,14,8,8,0.347826087,21,1,16,231,0.787580666,0.037845753,1,572,0.173913043,0.153072626,0.074860335,0.151955307,0.040223464,0,0.003351955,5,18,8,0.173913043,0,0,0,0,0,0,200,70,38,167,0.151955307,6.176659065,2.194907086,0.060606061,94
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_elligator_key_pair,0001cc54,Elligator,ECC,9,15,8,3,3,0.2,8.555555556,2,12,77,0.919402431,0.017247578,1,108,0.2,0.251677852,0.020134228,0.241610738,0,0.006711409,0,4,11,3,0.2,0,0,0,0,0,0,144,6,0,92,0.241610738,5.783304633,2.478351943,0.103896104,48
arm32,monocypher.o,gcc,O3,monocypher_arm32_O3.o_features.json,crypto_x25519_inverse,0001cd44,Curve25519,ECC,19,34,17,7,6,0.205882353,18.89473684,2,17,359,0.996308594,0.026743569,1,642,0.647058824,0.213325868,0.024636058,0.146696529,0,0.011198208,0.017357223,9,25,7,0.647058824,0,0,0,0,0,0,272,75,28,425,0.146696529,6.576434806,2.447400579,0.04735376,150
