architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.289467091,0,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_double,001011c0,ECC,5,20,17,0,0,0,17.4,1,10,0,0,0,0,87,1.107239625,0.101442977,86,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_add,101310,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,0.699834408,0.229508197,56,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_mul,101330,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_inv,101350,ECC,4,5,3,0,0,0,5,1,5,0,0,0,0,20,0.776904101,0.26052299,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,mod_sub,101390,ECC,3,3,2,0,0,0,4.666666667,1,3,0,0,0,0,14,0.634894559,0.223708658,66,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_add,001013c0,ECC,12,29,19,16,0,0.551724138,8.583333333,1,18,0,0,0,0,103,1.236838512,0.058300854,116,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,scalar_mul,101520,ECC,6,11,7,5,0,0.454545455,9.166666667,1,7,0,0,0,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,gen_keypair,1.02E+03,ECC,1,2,3,2,0,1,23,0,3,0,0,0,0,23,1.24912412,0.137931034,64,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,compute_shared,101630,ECC,1,1,2,1,0,1,6,0,2,0,0,0,0,6,1.128754247,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,ecdsa_sign_toy,101640,ECC,9,17,10,8,0,0.470588235,9.777777778,1,7,0,0,0,0,88,0.977770366,0.174129948,322,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,ecdsa_verify_toy,101770,ECC,8,19,13,6,0,0.315789474,10.75,1,12,0,0,0,0,86,0.907009744,0.179612278,268,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,print_point,101890,ECC,3,4,3,2,0,0.5,6,0,4,0,0,0,0,18,1.17712646,0.149204463,48,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,main,001018d0,Non-Crypto,1,29,30,28,0,0.965517241,140,0,13,0,0,0,0,140,1.678717515,0.136708861,222,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,point_is_equal,00101b20,ECC,7,9,4,0,0,0,3,2,7,0,0,0,0,21,0.935425095,0.15776644,92,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,egcd,00101b60,ECC,4,5,3,1,0,0.2,7.75,1,3,0,0,0,0,31,0.96049705,0.08243251,60,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O1,ecc_x86_clang_O1.elf,__umodti3,00101bd0,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O1,ecc_x86_clang_O1.elf,_fini,00101d14,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.22260125,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_double,001011b0,ECC,8,24,18,3,0,0.125,12,1,13,0,0,0,0,96,0.986283097,0.172451878,148,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_add,101310,ECC,3,2,1,0,0,0,6.333333333,2,3,0,0,0,0,19,0.772887776,0.285743398,124,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_mul,101350,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_inv,101370,ECC,7,9,4,0,0,0,3.857142857,1,8,0,0,0,0,27,0.709179979,0.28612568,176,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,mod_sub,001013c0,ECC,8,9,3,0,0,0,3.75,2,8,0,0,0,0,30,0.645044715,0.293526144,190,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_add,101410,ECC,15,34,21,16,0,0.470588235,7.466666667,1,21,0,0,0,0,112,1.057862543,0.098197114,192,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,scalar_mul,101590,ECC,6,11,7,5,0,0.454545455,9.166666667,1,7,0,0,0,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,gen_keypair,101650,ECC,4,6,4,2,0,0.333333333,8.25,0,6,0,0,0,0,33,0.866695098,0.25952381,144,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,compute_shared,001016b0,ECC,1,1,2,1,0,1,6,0,2,0,0,0,0,6,1.128754247,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,ecdsa_sign_toy,001016c0,ECC,25,40,17,11,0,0.275,5,1,7,0,0,0,0,125,0.712004344,0.267034132,626,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,ecdsa_verify_toy,101850,ECC,23,39,18,6,0,0.153846154,5.47826087,1,27,0,0,0,0,126,0.736896702,0.278810413,564,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,print_point,001019d0,ECC,3,4,3,2,0,0.5,4.333333333,0,4,0,0,0,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,main,00101a10,Non-Crypto,1,29,30,28,0,0.965517241,140,0,13,0,0,0,0,140,1.676318719,0.136708861,222,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,point_is_equal,00101c60,ECC,6,6,2,0,0,0,3.333333333,3,6,0,0,0,0,20,0.891664972,0.178852071,78,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,egcd,00101ca0,ECC,7,9,4,1,0,0.111111111,5.714285714,1,3,0,0,0,0,40,0.826040214,0.168539531,122,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,__umodti3,00101d20,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_fini,1.01E+66,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_double,001011b0,ECC,8,24,18,3,0,0.125,12,1,13,0,0,0,0,96,0.986283097,0.172451878,148,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.329555219,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_add,101310,ECC,3,2,1,0,0,0,6.333333333,2,3,0,0,0,0,19,0.772887776,0.285743398,124,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_mul,101350,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_inv,101370,ECC,6,7,3,0,0,0,4.833333333,2,7,0,0,0,0,29,0.74223553,0.278165673,188,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_sub,001013d0,ECC,8,9,3,0,0,0,3.75,2,8,0,0,0,0,30,0.645044715,0.293526144,190,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_add,101420,ECC,15,34,21,16,0,0.470588235,7.466666667,1,21,0,0,0,0,112,1.058815422,0.098197114,192,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,scalar_mul,001015a0,ECC,6,11,7,5,0,0.454545455,9.166666667,1,7,0,0,0,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,gen_keypair,101660,ECC,4,6,4,2,0,0.333333333,8.25,0,6,0,0,0,0,33,0.866695098,0.25952381,144,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,compute_shared,001016c0,ECC,1,1,2,1,0,1,6,0,2,0,0,0,0,6,1.128754247,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,ecdsa_sign_toy,001016d0,ECC,24,42,20,14,0,0.333333333,5.5,1,7,0,0,0,0,132,0.695722049,0.260036201,684,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,ecdsa_verify_toy,101880,ECC,23,41,20,7,0,0.170731707,5.652173913,1,27,0,0,0,0,130,0.716576997,0.267485045,578,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,print_point,00101a10,ECC,3,4,3,2,0,0.5,4.333333333,0,4,0,0,0,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,main,00101a50,Non-Crypto,1,29,30,28,0,0.965517241,144,0,13,0,0,0,0,144,1.691369211,0.130750605,220,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_is_equal,00101cc0,ECC,3,2,1,0,0,0,5.333333333,2,3,0,0,0,0,16,0.790981207,0.241287879,90,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,egcd,00101cf0,ECC,7,9,4,1,0,0.111111111,5.714285714,1,3,0,0,0,0,40,0.826040214,0.168539531,122,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,__umodti3,00101d70,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_fini,00101eb4,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,init_demo_curve,0010117c,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_double,001011ac,ECC,5,20,17,0,0,0,17.4,1,10,0,0,0,0,87,1.091612647,0.101442977,86,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_infinity,001012d1,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_add,001012ea,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,0.699834408,0.229508197,56,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_mul,101309,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_inv,101325,ECC,4,5,3,0,0,0,5,1,5,0,0,0,0,20,0.776904101,0.26052299,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_sub,101360,ECC,3,3,2,0,0,0,4.666666667,1,3,0,0,0,0,14,0.634894559,0.223708658,66,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_add,101385,ECC,12,29,19,16,0,0.551724138,8.583333333,1,18,0,0,0,0,103,1.229894067,0.058300854,116,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,scalar_mul,1.01E+03,ECC,6,11,7,4,0,0.363636364,8.833333333,1,7,0,0,0,0,53,1.170261937,0.084806583,88,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,gen_keypair,0010158b,ECC,1,2,3,2,0,1,23,0,3,0,0,0,0,23,1.002112813,0.139534884,66,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,compute_shared,001015cd,ECC,1,1,2,1,0,1,6,0,2,0,0,0,0,6,1.128754247,0,2,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,ecdsa_sign_toy,001015db,ECC,6,14,10,8,0,0.571428571,12,1,7,0,0,0,0,72,0.997229215,0.174581814,232,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,ecdsa_verify_toy,001016bb,ECC,8,19,13,6,0,0.315789474,10.875,1,12,0,0,0,0,87,0.907009744,0.179431293,268,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,print_point,001017db,ECC,3,4,3,2,0,0.5,4.333333333,0,4,0,0,0,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
